ticker;date_from;date_to;t;price;step_backward;nbre_generation;t_until_critical_point;days_before_critical_time;m;omega;tc;A;B;C1;C2
S5EDSV;04.03.2013;25.03.2014;2014.233;105.23;-45;50;0.600974144;219;0.131180856;7.184978832;2014.833974;16.44976335;-12.36708052;0.122029115;-0.138874448
S5EDSV;04.03.2013;24.03.2014;2014.231;105.53;-46;50;0.72266048;263;0.110532258;8.28870528;2014.95366;20.93074985;-16.63160877;0.173549496;0.025028931
S5EDSV;04.03.2013;21.03.2014;2014.222;106.64;-49;50;0.46550841;169;0.27683461;6.310640248;2014.687508;9.118065125;-5.248557425;-0.060557691;-0.179268552
S5EDSV;04.03.2013;20.03.2014;2014.219;106.56;-50;50;0.41934886;153;0.437565964;6.061463377;2014.638349;7.097823094;-3.288507114;-0.125549307;-0.142575419
S5EDSV;04.03.2013;19.03.2014;2014.217;108.07;-51;50;0.383308414;139;0.360450192;5.743744241;2014.600308;7.560761271;-3.806765671;-0.154442513;-0.123132245
S5EDSV;04.03.2013;18.03.2014;2014.214;108.12;-52;50;0.342476358;125;0.421626452;5.449745667;2014.556476;6.885085643;-3.185056831;-0.188518786;-0.077843986
S5EDSV;04.03.2013;17.03.2014;2014.211;107.72;-53;50;0.373445815;136;0.351252117;5.760695954;2014.584446;7.635274736;-3.903763756;-0.164779327;-0.109883856
S5EDSV;04.03.2013;14.03.2014;2014.203;108.24;-56;50;0.378737162;138;0.142941834;5.65125965;2014.581737;12.81842942;-9.100032987;-0.154128498;-0.130450381
S5EDSV;04.03.2013;13.03.2014;2014.2;107.83;-57;50;0.353370233;128;0.132872796;5.443548334;2014.55337;13.1267839;-9.443780741;-0.174791458;-0.108448056
S5EDSV;04.03.2013;12.03.2014;2014.197;110.17;-58;50;0.349237122;127;0.105679326;5.412425821;2014.546237;15.40685658;-11.73380962;-0.177678602;-0.105068389
S5EDSV;04.03.2013;11.03.2014;2014.194;106.91;-59;50;0.454257866;165;0.101391068;6.343762635;2014.648258;17.89262222;-14.08693862;-0.083122222;-0.173674477
S5EDSV;04.03.2013;10.03.2014;2014.192;107.75;-60;50;0.303161255;110;0.137791226;5.05279783;2014.495161;12.12654075;-8.509466751;-0.206478221;-0.055295214
S5EDSV;04.03.2013;07.03.2014;2014.183;105.96;-63;50;0.477304217;174;0.895601268;8.633162751;2014.660304;5.947791092;-2.196779482;-0.19978518;-0.025833608
S5EDSV;04.03.2013;06.03.2014;2014.181;105.68;-64;50;0.355488308;129;0.101483312;5.624246315;2014.536488;16.1526854;-12.49239687;-0.183940587;-0.093506939
S5EDSV;04.03.2013;05.03.2014;2014.178;105.38;-65;50;0.388569939;141;0.104716434;5.860327638;2014.56657;16.32370781;-12.62656394;-0.160039756;-0.11975129
S5EDSV;04.03.2013;04.03.2014;2014.175;105.49;-66;50;0.292938038;106;0.101002006;5.055002157;2014.467938;14.97373999;-11.38745314;-0.215139815;-0.030931711
S5EDSV;04.03.2013;03.03.2014;2014.172;105.75;-67;50;0.295996589;108;0.133106505;5.161703735;2014.467997;12.44760429;-8.861493665;-0.215719331;-0.024901457
S5EDSV;04.03.2013;28.02.2014;2014.158;108.35;-70;50;0.396004376;144;0.123383025;8.170464102;2014.554004;17.14527722;-13.71016558;-0.117214962;0.197747236
S5EDSV;04.03.2013;27.02.2014;2014.156;108.64;-71;50;0.180614734;65;0.255311557;5.586324176;2014.336615;8.385069761;-5.363033303;0.281314923;0.111008798
S5EDSV;04.03.2013;26.02.2014;2014.153;108.13;-72;50;0.410302721;149;0.195300218;8.210488829;2014.563303;12.33792952;-8.874001565;-0.137292679;0.179491466
S5EDSV;04.03.2013;25.02.2014;2014.15;109.22;-73;50;0.24983862;91;0.388246356;6.224690539;2014.399839;7.207168221;-4.052515381;0.170322268;0.214764756
S5EDSV;04.03.2013;24.02.2014;2014.147;105.79;-74;50;0.291964057;106;0.121461831;5.004138107;2014.438964;12.91808728;-9.359506658;-0.22531668;0.003296088
S5EDSV;04.03.2013;21.02.2014;2014.139;103.19;-77;50;0.188354116;68;0.349254066;5.567469545;2014.327354;7.188847867;-4.188223387;0.297665465;0.110734647
S5EDSV;04.03.2013;20.02.2014;2014.136;101.85;-78;50;0.34490467;125;0.131388189;5.196497947;2014.480905;12.64017053;-9.035887455;-0.213971994;-0.043422219
S5EDSV;04.03.2013;19.02.2014;2014.133;99.43;-79;50;0.202879003;74;0.435566292;5.535020503;2014.335879;6.55526154;-3.532052723;0.277844685;0.142756367
S5EDSV;04.03.2013;18.02.2014;2014.131;99.68;-80;50;0.332725816;121;0.103645087;5.002369329;2014.463726;14.57970447;-10.99325992;-0.21915871;-0.031400619
S5EDSV;04.03.2013;17.02.2014;2014.119;99.32;-81;50;0.168186705;61;0.215629065;5.189506718;2014.287187;8.827597757;-5.869699144;0.300457842;0.029634473
S5EDSV;04.03.2013;14.02.2014;2014.119;99.32;-84;50;0.188498162;68;0.103027308;5.427897597;2014.307498;14.58287012;-11.57124617;0.264643239;0.051508597
S5EDSV;04.03.2013;13.02.2014;2014.117;99.25;-85;50;0.175258186;63;0.290166095;5.180302917;2014.292258;7.584401678;-4.625097814;0.304875299;0.051230074
S5EDSV;04.03.2013;12.02.2014;2014.114;98.73;-86;50;0.197374806;72;0.367666404;5.459770452;2014.311375;6.97052243;-3.981416022;0.294232937;0.092870576
S5EDSV;04.03.2013;11.02.2014;2014.111;97.87;-87;50;0.183313817;66;0.33096984;5.358034245;2014.294314;7.23475209;-4.274664358;0.307596832;0.056834453
S5EDSV;04.03.2013;10.02.2014;2014.108;97.43;-88;50;0.178655154;65;0.159004999;5.343224658;2014.286655;10.72397345;-7.749494007;0.282525805;0.022973502
S5EDSV;04.03.2013;07.02.2014;2014.1;97.72;-91;50;0.441392535;161;0.100300894;5.001041954;2014.541393;14.8707951;-11.1744382;-0.200817447;-0.141654652
S5EDSV;04.03.2013;06.02.2014;2014.097;97.29;-92;50;0.456122738;166;0.10053434;5.000252769;2014.553123;14.78487278;-11.07112583;-0.195021973;-0.159559373
S5EDSV;04.03.2013;05.02.2014;2014.094;96.53;-93;50;0.472813842;172;0.100137184;5.000143122;2014.566814;14.75463818;-11.02135134;-0.186463148;-0.179778153
S5EDSV;04.03.2013;04.02.2014;2014.092;94.85;-94;50;0.479907404;175;0.10061903;5.001875322;2014.571907;14.69980413;-10.96023043;-0.182482905;-0.1855885
S5EDSV;04.03.2013;03.02.2014;2014.089;92.56;-95;50;0.161956864;59;0.31631651;5.04532352;2014.250957;7.187466276;-4.288140742;0.315893829;-0.015844067
S5EDSV;04.03.2013;31.01.2014;2014.083;94.38;-98;50;0.293109607;106;0.264518472;6.299613405;2014.37611;8.741521158;-5.596993312;0.173458109;0.168767578
S5EDSV;04.03.2013;30.01.2014;2014.081;96.93;-99;50;0.487862663;178;0.100248643;5.0017169;2014.568863;15.21145205;-11.49434146;-0.176771365;-0.151424001
S5EDSV;04.03.2013;29.01.2014;2014.078;95.44;-100;50;0.216034026;78;0.100510041;5.476649698;2014.294034;14.90551184;-11.88634614;0.242463485;0.038168698
S5EDSV;04.03.2013;28.01.2014;2014.075;96.98;-101;50;0.173104967;63;0.10180335;5.055083189;2014.248105;13.94393546;-10.98560249;0.251692134;-0.026642081
S5EDSV;04.03.2013;27.01.2014;2014.072;96.2;-102;50;0.206697603;75;0.112692326;5.4717479;2014.278698;13.69473031;-10.68796918;0.238908873;0.021148465
S5EDSV;04.03.2013;24.01.2014;2014.064;94.78;-105;50;0.176766154;64;0.141610297;5.018348798;2014.240766;11.08487308;-8.134170094;0.250364266;-0.027871323
S5EDSV;04.03.2013;23.01.2014;2014.061;96.76;-106;50;0.217981518;79;0.518414721;5.063142557;2014.278982;5.999960342;-3.010131614;0.255033467;0.094279853
S5EDSV;04.03.2013;22.01.2014;2014.058;97.39;-107;50;0.179277183;65;0.102003933;5.014538642;2014.237277;13.83352341;-10.86956572;0.232727503;-0.029483414
S5EDSV;04.03.2013;21.01.2014;2014.056;96.9;-108;50;0.267908176;97;0.167046383;5.804264254;2014.323908;10.96744473;-7.874566088;0.19004609;0.094874913
S5EDSV;04.03.2013;20.01.2014;2014.044;97.29;-109;50;0.259409597;94;0.137646193;5.733969225;2014.30341;12.32870149;-9.25617282;0.193424724;0.068829237
S5EDSV;04.03.2013;17.01.2014;2014.044;97.29;-112;50;0.186613272;68;0.100910637;5.025442697;2014.230613;13.94709983;-10.97807451;0.219607075;-0.029596099
S5EDSV;04.03.2013;16.01.2014;2014.042;98.4;-113;50;0.190771041;69;0.124284527;5.03780956;2014.232771;12.09685411;-9.123547799;0.21825973;-0.021092962
S5EDSV;04.03.2013;15.01.2014;2014.039;98.11;-114;50;0.194816398;71;0.102790344;5.055131541;2014.233816;13.83062627;-10.85100865;0.213173191;-0.020913951
S5EDSV;04.03.2013;14.01.2014;2014.036;98.41;-115;50;0.195785384;71;0.114391989;5.020824146;2014.231785;12.78081633;-9.802388271;0.21207543;-0.019877129
S5EDSV;04.03.2013;13.01.2014;2014.033;97.51;-116;50;0.193720436;70;0.101106849;5.000205145;2014.22672;13.89491394;-10.91768005;0.207165189;-0.025005009
S5EDSV;04.03.2013;10.01.2014;2014.025;99.38;-119;50;0.290475542;106;0.106730863;5.938200706;2014.315476;15.19851455;-12.08949202;0.164302477;0.084021269
S5EDSV;04.03.2013;09.01.2014;2014.022;100.49;-120;50;0.202644051;73;0.101741771;5.01083232;2014.224644;13.870398;-10.88797334;0.199771099;-0.021407204
S5EDSV;04.03.2013;08.01.2014;2014.019;99.42;-121;50;0.210525657;76;0.109301651;5.002011857;2014.229526;13.18856636;-10.20351261;0.202980882;-0.016575817
S5EDSV;04.03.2013;07.01.2014;2014.017;99.9;-122;50;0.239197699;87;0.111673997;5.186525022;2014.256198;13.39000973;-10.3725767;0.200620345;0.014141062
S5EDSV;04.03.2013;06.01.2014;2014.014;100.33;-123;50;0.233240977;85;0.101361981;5.003191263;2014.247241;14.03577678;-11.03488169;0.207328962;-0.000201274
S5EDSV;04.03.2013;03.01.2014;2014.006;100.82;-126;50;0.015100251;5;0.135732817;5.732791306;2014.0211;6.809438357;-3.794933629;-0.057464697;-0.067342812
S5EDSV;04.03.2013;02.01.2014;2014.003;98.85;-127;50;0.005415382;1;0.109217477;5.999997889;2014.008415;6.714362413;-3.654929405;-0.077073392;-0.030447432
S5EDSV;04.03.2013;01.01.2014;2014;100;-128;50;0.003342579;1;0.105956057;5.682362047;2014.003343;6.45623509;-3.389106177;-0.083242538;-0.035302283
S5EDSV;04.03.2013;31.12.2013;2014;100;-129;50;0.002396664;0;0.107895776;6.254944693;2014.002397;6.318868315;-3.233948605;-0.076956186;-0.00517107
S5EDSV;04.03.2013;30.12.2013;2013.503;25.86;-130;50;0.13311498;48;0.100248169;5.000106569;2013.636115;3.333071983;-0.052719546;0.007598065;-0.120929617
S5HOAP;19.12.2011;09.05.2014;2014.356;508.53;0;50;1.999402145;729;0.898622143;7.373506053;2016.355402;7.127159144;-0.452493634;0.017875398;0.043867166
S5HOAP;19.12.2011;08.05.2014;2014.353;506.61;-1;50;1.998266712;729;0.897187777;7.339656924;2016.351267;7.124199506;-0.452798668;0.020227085;0.04323669
S5HOAP;19.12.2011;07.05.2014;2014.35;509.33;-2;50;1.999007947;729;0.899377196;7.280731821;2016.349008;7.113144736;-0.448113416;0.023738197;0.041820242
S5HOAP;19.12.2011;06.05.2014;2014.347;501.31;-3;50;1.996249467;728;0.887091829;7.22136198;2016.343249;7.122447869;-0.458935319;0.027766363;0.040807642
S5HOAP;19.12.2011;05.05.2014;2014.344;511.75;-4;50;1.986602942;725;0.885722005;7.229804941;2016.330603;7.124196488;-0.461821015;0.028399998;0.040290251
S5HOAP;19.12.2011;02.05.2014;2014.336;511.78;-7;50;1.995464699;728;0.899782064;7.23282663;2016.331465;7.102623846;-0.446358969;0.027985945;0.039615421
S5HOAP;19.12.2011;01.05.2014;2014.333;510.77;-8;50;1.998880024;729;0.895795293;7.241242024;2016.33188;7.108245791;-0.450420168;0.027659838;0.040166766
S5HOAP;19.12.2011;30.04.2014;2014.331;514.73;-9;50;1.996492649;728;0.892830742;7.259753788;2016.327493;7.113302707;-0.454304913;0.027157715;0.040605863
S5HOAP;19.12.2011;29.04.2014;2014.328;510.98;-10;50;1.984165728;724;0.896358201;7.106063048;2016.312166;7.084606269;-0.444329051;0.03637526;0.03435881
S5HOAP;19.12.2011;28.04.2014;2014.325;518.09;-11;50;1.995867855;728;0.879274343;7.154081038;2016.320868;7.115599599;-0.463602274;0.033902671;0.037865574
S5HOAP;19.12.2011;25.04.2014;2014.317;521.58;-14;50;1.991811807;727;0.851207188;7.153711696;2016.308812;7.155882652;-0.496037999;0.035792076;0.038677098
S5HOAP;19.12.2011;24.04.2014;2014.314;519.03;-15;50;1.997041211;728;0.898805507;6.958440335;2016.311041;7.052248595;-0.43193486;0.043768974;0.027905489
S5HOAP;19.12.2011;23.04.2014;2014.311;515.24;-16;50;1.998793941;729;0.89952651;6.881441043;2016.309794;7.03603445;-0.426091393;0.047245063;0.023886119
S5HOAP;19.12.2011;22.04.2014;2014.308;519.7;-17;50;1.998068938;729;0.895028536;6.853873433;2016.306069;7.034860127;-0.428447792;0.048907317;0.022236938
S5HOAP;19.12.2011;21.04.2014;2014.306;518.09;-18;50;1.996846202;728;0.89932263;6.709139417;2016.302846;7.000671703;-0.41472518;0.053924126;0.013087999
S5HOAP;19.12.2011;18.04.2014;2014.294;515.98;-21;50;1.996492782;728;0.897891954;6.569079508;2016.290493;6.973677469;-0.407424223;0.057588921;0.002282528
S5HOAP;19.12.2011;17.04.2014;2014.294;515.98;-22;50;1.999241644;729;0.899007318;6.616565108;2016.293242;6.98076133;-0.409009214;0.056627523;0.00585255
S5HOAP;19.12.2011;16.04.2014;2014.292;519.37;-23;50;1.998499821;729;0.898518354;6.481115928;2016.2905;6.951858663;-0.399478584;0.059059308;-0.004188734
S5HOAP;19.12.2011;15.04.2014;2014.289;508.29;-24;50;1.99939236;729;0.893769845;6.350791566;2016.288392;6.926594294;-0.393159692;0.060286437;-0.014472222
S5HOAP;19.12.2011;14.04.2014;2014.286;497.92;-25;50;1.999004629;729;0.891832022;6.284836668;2016.285005;6.911451021;-0.389089467;0.060206791;-0.020222262
S5HOAP;19.12.2011;11.04.2014;2014.278;495.94;-28;50;1.99975618;729;0.899585295;6.148412643;2016.277756;6.869345386;-0.371364629;0.057176771;-0.031980645
S5HOAP;19.12.2011;10.04.2014;2014.275;494.6;-29;50;1.998691177;729;0.899726444;6.006110967;2016.273691;6.833271636;-0.359021867;0.052663723;-0.04378918
S5HOAP;19.12.2011;09.04.2014;2014.272;503.66;-30;50;1.996858943;728;0.89329142;5.985705499;2016.268859;6.834807932;-0.362897599;0.051987486;-0.046096825
S5HOAP;19.12.2011;08.04.2014;2014.269;496.61;-31;50;1.9977142;729;0.898249227;6.003297124;2016.266714;6.829578502;-0.358980287;0.052246794;-0.045015522
S5HOAP;19.12.2011;07.04.2014;2014.267;496.08;-32;50;1.9965006;728;0.897566522;5.988324465;2016.263501;6.824516494;-0.357774353;0.051490233;-0.046642489
S5HOAP;19.12.2011;04.04.2014;2014.258;510.1;-35;50;1.999920408;729;0.899384198;6.005073319;2016.25792;6.825111302;-0.357685393;0.051565039;-0.045888645
S5HOAP;19.12.2011;03.04.2014;2014.256;513.76;-36;50;1.998932107;729;0.899489015;5.696217892;2016.254932;6.733998674;-0.325541188;0.033925367;-0.069108492
S5HOAP;19.12.2011;02.04.2014;2014.253;515.57;-37;50;1.99994502;729;0.89818046;5.463383939;2016.252945;6.653020845;-0.297230593;0.013844695;-0.083496705
S5HOAP;19.12.2011;01.04.2014;2014.25;514.47;-38;50;1.99999524;729;0.899155186;5.424652141;2016.249995;6.630203672;-0.288840525;0.009404884;-0.0859614
S5HOAP;19.12.2011;31.03.2014;2014.25;501.58;-39;50;1.999134335;729;0.898498975;5.07230255;2016.249134;6.481688238;-0.235511998;-0.032758728;-0.095643093
S5HOAP;19.12.2011;28.03.2014;2014.242;492.48;-42;50;1.998345328;729;0.898569024;5.140521975;2016.240345;6.507810127;-0.245455014;-0.025357413;-0.095029911
S5HOAP;19.12.2011;27.03.2014;2014.239;480.17;-43;50;1.99831993;729;0.895207993;5.029895279;2016.23732;6.458935244;-0.228871567;-0.040627207;-0.095665991
S5HOAP;19.12.2011;26.03.2014;2014.236;478.69;-44;50;1.999250971;729;0.899823075;5.003707493;2016.235251;6.442719703;-0.221695914;-0.044536529;-0.094739217
S5HOAP;19.12.2011;25.03.2014;2014.233;487.79;-45;50;1.999355918;729;0.899539321;5.027904188;2016.232356;6.454737534;-0.226317674;-0.04163958;-0.094766007
S5HOAP;19.12.2011;24.03.2014;2014.231;479.73;-46;50;1.998721102;729;0.896010696;5.064230021;2016.229721;6.471784886;-0.233742324;-0.037252393;-0.095389007
S5HOAP;19.12.2011;21.03.2014;2014.222;486.38;-49;50;1.997318477;729;0.894226812;5.061253807;2016.219318;6.477018948;-0.236836436;-0.039028197;-0.09456745
S5HOAP;19.12.2011;20.03.2014;2014.219;485.67;-50;50;1.999747394;729;0.899287538;5.034226411;2016.218747;6.457578259;-0.228192782;-0.042885018;-0.093918444
S5HOAP;19.12.2011;19.03.2014;2014.217;491.14;-51;50;1.996907162;728;0.894697556;5.022977242;2016.213907;6.456323982;-0.229385331;-0.045176505;-0.093984962
S5HOAP;19.12.2011;18.03.2014;2014.214;491.08;-52;50;1.998198233;729;0.898625044;5.021892571;2016.212198;6.448526155;-0.225430122;-0.04576251;-0.093641435
S5HOAP;19.12.2011;17.03.2014;2014.211;486.54;-53;50;1.998622908;729;0.899910354;5.013915406;2016.209623;6.440283119;-0.22216078;-0.04741233;-0.093409743
S5HOAP;19.12.2011;14.03.2014;2014.203;476.81;-56;50;1.991359995;726;0.892433582;5.137724566;2016.19436;6.508135551;-0.250383544;-0.03301666;-0.093692522
S5HOAP;19.12.2011;13.03.2014;2014.2;475.5;-57;50;1.998258366;729;0.898079974;5.05853351;2016.198258;6.4659597;-0.232804881;-0.042935658;-0.093091694
S5HOAP;19.12.2011;12.03.2014;2014.197;483.42;-58;50;1.99919225;729;0.899750037;5.020475044;2016.196192;6.449096083;-0.22621989;-0.048252687;-0.092095879
S5HOAP;19.12.2011;11.03.2014;2014.194;484.67;-59;50;1.999887265;729;0.892110454;5.102041779;2016.193887;6.492127536;-0.244586536;-0.03777293;-0.093696255
S5HOAP;19.12.2011;10.03.2014;2014.192;488.96;-60;50;1.999770446;729;0.898733566;5.254327104;2016.19177;6.550092578;-0.263951865;-0.018972422;-0.09191955
S5HOAP;19.12.2011;07.03.2014;2014.183;489.93;-63;50;1.99748177;729;0.893761857;5.013232265;2016.180482;6.4520872;-0.230023061;-0.051576116;-0.091283311
S5HOAP;19.12.2011;06.03.2014;2014.181;494.97;-64;50;1.999520072;729;0.895973171;5.125123495;2016.18052;6.496875529;-0.245967929;-0.036905031;-0.092621274
S5HOAP;19.12.2011;05.03.2014;2014.178;495.94;-65;50;1.997858765;729;0.898922774;5.290443063;2016.175859;6.561024508;-0.269018228;-0.017239936;-0.09099168
S5HOAP;19.12.2011;04.03.2014;2014.175;489.56;-66;50;1.999049848;729;0.895244828;5.012751784;2016.17405;6.437689755;-0.224581251;-0.053272283;-0.091385735
S5HOAP;19.12.2011;03.03.2014;2014.172;480.37;-67;50;1.999019283;729;0.899509747;5.034177766;2016.171019;6.441843069;-0.225053778;-0.050881377;-0.09122426
S5HOAP;19.12.2011;28.02.2014;2014.158;485.37;-70;50;1.996395867;728;0.895007364;5.013190536;2016.154396;6.445561772;-0.22875185;-0.055691548;-0.089164605
S5HOAP;19.12.2011;27.02.2014;2014.156;486.71;-71;50;1.995771006;728;0.899617457;5.012199823;2016.151771;6.440691234;-0.225733968;-0.056145105;-0.088393801
S5HOAP;19.12.2011;26.02.2014;2014.153;477.55;-72;50;1.999322458;729;0.899200042;5.005821387;2016.152322;6.434766591;-0.223610864;-0.057111748;-0.088531203
S5HOAP;19.12.2011;25.02.2014;2014.15;472.28;-73;50;1.997526502;729;0.897936886;5.054732415;2016.147527;6.462400194;-0.234604733;-0.051109637;-0.089167734
S5HOAP;19.12.2011;24.02.2014;2014.147;472.75;-74;50;1.997214357;728;0.898650174;5.003737625;2016.144214;6.442871081;-0.22728248;-0.0580705;-0.087213043
S5HOAP;19.12.2011;21.02.2014;2014.139;465.8;-77;50;1.999458995;729;0.899323911;5.012453896;2016.138459;6.452950718;-0.231209102;-0.057339486;-0.086416951
S5HOAP;19.12.2011;20.02.2014;2014.136;463.15;-78;50;1.999242526;729;0.899644438;5.37559892;2016.135243;6.613283081;-0.291206419;-0.013229165;-0.086451095
S5HOAP;19.12.2011;19.02.2014;2014.133;453.42;-79;50;1.999424415;729;0.899634998;5.015122421;2016.132424;6.470773262;-0.238161776;-0.05687238;-0.084807965
S5HOAP;19.12.2011;18.02.2014;2014.131;458.62;-80;50;1.999994278;729;0.899801847;5.92510492;2016.130994;6.81076854;-0.364664101;0.033407845;-0.060522666
S5HOAP;19.12.2011;17.02.2014;2014.119;465;-81;50;1.999937456;729;0.899449831;6.308630002;2016.118937;6.919170803;-0.406061514;0.04837304;-0.035119791
S5HOAP;19.12.2011;14.02.2014;2014.119;465;-84;50;1.994993242;728;0.896403219;6.426172504;2016.113993;6.950203276;-0.419545693;0.050724135;-0.027443389
S5HOAP;19.12.2011;13.02.2014;2014.117;464.56;-85;50;1.999867656;729;0.894506938;6.513766948;2016.116868;6.976667586;-0.429918018;0.051855729;-0.020915832
S5HOAP;19.12.2011;12.02.2014;2014.114;462.89;-86;50;1.996772716;728;0.893592114;6.332432414;2016.110773;6.945152133;-0.41949337;0.048023776;-0.033599411
S5HOAP;19.12.2011;11.02.2014;2014.111;463.02;-87;50;1.997471186;729;0.823456419;7.046405152;2016.108471;7.200729124;-0.557547609;0.049408077;0.013682889
S5HOAP;19.12.2011;10.02.2014;2014.108;458.39;-88;50;1.931092557;704;0.888755337;8.059806392;2016.039093;7.225127622;-0.536095334;0.010935694;0.035875998
S5HOAP;19.12.2011;07.02.2014;2014.1;458.25;-91;50;1.993076167;727;0.895101089;8.760762748;2016.093076;7.296653161;-0.550015496;-0.020866217;0.026178266
S5HOAP;19.12.2011;06.02.2014;2014.097;448.35;-92;50;1.990246241;726;0.889765004;9.545395354;2016.087246;7.366215984;-0.579675752;-0.030792366;-0.000694201
S5HOAP;19.12.2011;05.02.2014;2014.094;437.55;-93;50;1.875450811;684;0.856973266;8.872831294;2015.969451;7.347065996;-0.614784226;-0.015655217;0.029820305
S5HOAP;19.12.2011;04.02.2014;2014.092;438.29;-94;50;1.972051173;719;0.887168972;10.34427557;2016.064051;7.418253605;-0.604295585;-0.0177937;-0.022740523
S5HOAP;19.12.2011;03.02.2014;2014.089;425.16;-95;50;1.986511906;725;0.867317121;10.56826513;2016.075512;7.475817634;-0.637777134;-0.009902211;-0.027243803
S5HOAP;19.12.2011;31.01.2014;2014.083;447.35;-98;50;1.941001094;708;0.858971761;11.08690113;2016.024001;7.497118404;-0.661214913;0.002791347;-0.029077101
S5HOAP;19.12.2011;30.01.2014;2014.081;443.72;-99;50;1.944576616;709;0.85417211;11.09987985;2016.025577;7.512730953;-0.670514581;0.003591293;-0.028850734
S5HOAP;19.12.2011;29.01.2014;2014.078;475.3;-100;50;1.878116019;685;0.885716609;11.49457655;2015.956116;7.438174351;-0.631832623;0.009081488;-0.027059532
S5HOAP;19.12.2011;28.01.2014;2014.075;482.92;-101;50;1.496965072;546;0.838674623;9.412547551;2015.571965;7.275646354;-0.673903574;0.004857325;0.033845991
S5HOAP;19.12.2011;27.01.2014;2014.072;478.19;-102;50;1.158598905;422;0.89432059;8.269650352;2015.230599;6.996321632;-0.588210615;0.023895861;-0.028292467
S5HOAP;19.12.2011;24.01.2014;2014.064;488.89;-105;50;0.014690847;5;0.898001551;5.006458712;2014.078691;6.338025471;-0.504826087;0.065276715;-0.058964018
S5HOAP;19.12.2011;23.01.2014;2014.061;514.57;-106;50;0.744934642;271;0.860198389;6.479977049;2014.805935;6.783457573;-0.596198995;-0.04004896;0.026307168
S5HOAP;19.12.2011;22.01.2014;2014.058;506.68;-107;50;1.860757509;679;0.898131295;12.10674788;2015.918758;7.426625658;-0.625751677;0.02212606;-0.017975436
S5HOAP;19.12.2011;21.01.2014;2014.056;515.81;-108;50;1.275800598;465;0.884405439;9.475541554;2015.331801;7.094811205;-0.616974516;0.029781078;0.020672366
S5HOAP;19.12.2011;20.01.2014;2014.044;526.35;-109;50;1.965208034;717;0.843743609;12.92946886;2016.009208;7.600835015;-0.715885296;0.024060309;0.017973915
S5HOAP;19.12.2011;17.01.2014;2014.044;526.35;-112;50;1.400305113;511;0.895088742;9.810251562;2015.444305;7.145583769;-0.608884448;0.007396614;0.033012277
S5HOAP;19.12.2011;16.01.2014;2014.042;533.83;-113;50;0.027691013;10;0.899645782;5.109920816;2014.069691;6.33950153;-0.510694713;0.064272803;-0.058263363
S5HOAP;19.12.2011;15.01.2014;2014.039;528.9;-114;50;1.66740203;608;0.848870164;11.12930097;2015.706402;7.38805752;-0.68705529;-0.027270949;-0.017673987
S5HOAP;19.12.2011;14.01.2014;2014.036;521.01;-115;50;0.03890867;14;0.883658009;5.028876163;2014.074909;6.347550639;-0.516901898;0.065069427;-0.058895048
S5HOAP;19.12.2011;13.01.2014;2014.033;515.14;-116;50;0.951011882;347;0.87698651;8.003623128;2014.984012;6.896409252;-0.605771172;-0.01651809;-0.039872105
S5HOAP;19.12.2011;10.01.2014;2014.025;525.67;-119;50;1.104969898;403;0.890657677;8.790351373;2015.12997;6.973423734;-0.602734323;0.028355948;-0.027585347
S5HOAP;19.12.2011;09.01.2014;2014.022;533.63;-120;50;1.984091784;724;0.897438952;13.17970514;2016.006092;7.505935121;-0.639409276;0.01719567;0.02215226
S5HOAP;19.12.2011;08.01.2014;2014.019;528.9;-121;50;0.033040624;12;0.899523342;5.000055528;2014.052041;6.331683731;-0.510053612;0.058500508;-0.065785507
S5HOAP;19.12.2011;07.01.2014;2014.017;518.76;-122;50;0.962538511;351;0.847746169;8.124895966;2014.979539;6.935045205;-0.641509475;-0.013162542;-0.042653976
S5HOAP;19.12.2011;06.01.2014;2014.014;518.33;-123;50;1.340007735;489;0.891557421;10.08498666;2015.354008;7.118025832;-0.618764567;0.010675286;0.034202116
S5HOAP;19.12.2011;03.01.2014;2014.006;526.55;-126;50;1.042336898;380;0.897294029;8.542091577;2015.048337;6.921770573;-0.593564307;0.011264342;-0.039326581
S5HOAP;19.12.2011;02.01.2014;2014.003;523.63;-127;50;0.577799088;210;0.898632178;6.35987136;2014.580799;6.63475005;-0.556046424;-0.006261963;0.053956999
S5HOAP;19.12.2011;01.01.2014;2014;526.41;-128;50;0.939314291;342;0.890218907;7.91922983;2014.939314;6.861872019;-0.592818276;-0.025453612;-0.035190728
S5HOAP;19.12.2011;31.12.2013;2014;526.41;-129;50;0.002872946;1;0.89980708;5.00059375;2014.002873;6.309152019;-0.510923973;0.047260047;-0.077951151
S5HOAP;19.12.2011;30.12.2013;2013.997;527.02;-130;50;0.885081814;323;0.812940868;7.578560031;2014.882082;6.917071729;-0.674058152;-0.042198744;-0.023578901
S5APLS;19.08.2011;09.05.2014;2014.356;57.01;0;50;0.520404414;189;0.899820636;5.359020932;2014.876404;4.296696994;-0.278605514;0.011781009;-0.031809453
S5APLS;19.08.2011;08.05.2014;2014.353;56.8;-1;50;0.495328266;180;0.899808097;5.234076561;2014.848328;4.291482074;-0.279686148;0.00627068;-0.034121513
S5APLS;19.08.2011;07.05.2014;2014.35;56.72;-2;50;0.566439907;206;0.89980845;5.489977459;2014.91644;4.307743658;-0.279132233;0.017879009;-0.027945386
