"date_from","date_to","t","price","step_backward","nbre_generation","t_until_critical_point","days_before_critical_time","m","omega","tc","A","B","C1","C2"
"2003-03-12","2010-06-24","2010.481","1073.69","-129","100","0.992246932602256","362","0.100001899406249","5.00000100624675","2011.4732469326","5.62819918425497","1.27111918549596","0.140595683024986","0.118124080130007"
"2003-03-12","2010-06-23","2010.478","1092.04","-130","100","0.999690362976708","364","0.100004845170874","5.00000319640457","2011.47769036298","5.63228048124142","1.26735851196368","0.139745348403904","0.11896511950746"
"2003-03-12","2010-06-22","2010.475","1095.31","-131","100","1.00662420731055","367","0.100037932902276","5.00001166501037","2011.48162420731","5.63628396040614","1.26363586613973","0.13898164693848","0.119702437767268"
"2003-03-12","2010-06-21","2010.472","1113.2","-132","100","1.01349595759052","369","0.100008977907466","5.00000045078375","2011.48549595759","5.63953529762921","1.26068300973088","0.138243470773839","0.120429720744608"
"2003-03-12","2010-06-18","2010.464","1117.51","-135","100","1.02475885992658","374","0.100000775906613","5.00000077011961","2011.48875885993","5.64245915661436","1.25800543925421","0.137613426526523","0.121039626382613"
"2003-03-12","2010-06-17","2010.461","1116.04","-136","100","1.0312138614172","376","0.100013583022574","5.00000047169669","2011.49221386142","5.64595170654783","1.25479086623292","0.136941789554255","0.121678759355915"
"2003-03-12","2010-06-16","2010.458","1114.61","-137","100","1.03793794085345","378","0.100000864319846","5.00000070420707","2011.49593794085","5.64948651450012","1.25157580652391","0.13622184000757","0.122368350751445"
"2003-03-12","2010-06-15","2010.456","1115.23","-138","100","1.04410707005627","381","0.100000147647475","5.0000001723907","2011.50010707006","5.65372467703759","1.24771143889626","0.135411306079232","0.123133641638275"
"2003-03-12","2010-06-14","2010.453","1089.63","-139","100","1.05148794756838","383","0.100002399701088","5.00000231279819","2011.50448794757","5.65832652031297","1.24351974098401","0.134556041865136","0.123932889723617"
"2003-03-12","2010-06-11","2010.444","1091.6","-142","100","1.06664568617248","389","0.100000765574661","5.00000040569069","2011.51064568617","5.66504933977805","1.23742395198789","0.133353372547935","0.125047870319779"
"2003-03-12","2010-06-10","2010.442","1086.84","-143","100","1.07476700865641","392","0.10000247900103","5.00000331206904","2011.51676700866","5.67206953444833","1.23107374100818","0.132151664055678","0.126150126924952"
"2003-03-12","2010-06-09","2010.439","1055.69","-144","100","1.08463357380992","395","0.100015812316587","5.00000696801969","2011.52363357381","5.6802316200123","1.22368504631728","0.130791921512397","0.127375066238478"
"2003-03-12","2010-06-08","2010.436","1062","-145","100","1.0954679529666","399","0.100000293656409","5.00000004361023","2011.53146795297","5.68984141681899","1.21506821297415","0.12924426027029","0.128765633991842"
"2003-03-12","2010-06-07","2010.433","1050.47","-146","100","1.10614538630989","403","0.100004788487328","5.00000337953879","2011.53914538631","5.69975199167068","1.20616813518059","0.127709177316849","0.130116134073382"
"2003-03-12","2010-06-04","2010.425","1064.88","-149","100","1.12197819106859","409","0.100001987057451","5.00000196691711","2011.54697819107","5.71028085896711","1.19675094654066","0.126135255160527","0.131485751723178"
"2003-03-12","2010-06-03","2010.422","1102.83","-150","100","1.13162342423175","413","0.100007651516877","5.00000650819474","2011.55362342423","5.71977973025041","1.18826795988654","0.124788306295332","0.132644401478507"
"2003-03-12","2010-06-02","2010.419","1098.38","-151","100","1.1393319468757","415","0.100007051672992","5.00000802447","2011.55833194688","5.72669673314925","1.18210908111307","0.123829431857749","0.133463832814134"
"2003-03-12","2010-06-01","2010.417","1070.71","-152","100","1.14583056707238","418","0.10009853994923","5.00009180280559","2011.56283056707","5.73475547879527","1.17482356944668","0.12288141988035","0.134242773103983"
"2003-03-12","2010-05-31","2010.408","1089.41","-153","100","1.16028015226311","423","0.100000369780614","5.00000342912203","2011.56828015226","5.74224731856774","1.16831705531178","0.121792916896999","0.135194473197953"
